hour,price_eur_mwh,wind_onshore,wind_offshore,solar,ror,biomass,lignite,hardcoal,ccgt_new,ccgt_exist,ocgt,oil,net_import_mwh,load_shed_mwh,storage_soc_mwh
4761,90.85000000000001,836.5793650793565,16.141304347824,65139.57124999998,2050.4499999999994,8000.0,-0.0,-0.0,10000.0,-0.0,-0.0,-0.0,-0.0,-0.0,2737.7059091624456
4762,90.85000000000001,1023.636904761896,6.277173913041,70544.51000000001,2040.05,8000.0,-0.0,-0.0,198.76461290518637,-0.0,-0.0,-0.0,-0.0,-0.0,2737.7059091624456
4763,90.85000000000001,1104.3194444444355,10.271739130434,73436.90499999998,2017.975,8000.0,-0.0,-0.0,10000.0,-0.0,-0.0,-0.0,-0.0,-0.0,16703.080937332634
4764,90.85000000000001,1256.9226190476186,21.277173913041,73653.14125,1929.9249999999995,8000.0,-0.0,-0.0,10000.0,-0.0,-0.0,-0.0,-0.0,-0.0,33555.23955662506
4765,90.85000000000001,1819.692460317449,39.61956521739,67775.4175,1888.475,8000.0,-0.0,-0.0,7813.2708760843225,-0.0,-0.0,-0.0,-0.0,-0.0,44341.830774491995
4766,90.85000000000001,2673.0654761904743,19.239130434779998,59065.28375,2034.5249999999996,8000.0,-0.0,-0.0,10000.0,-0.0,-0.0,-0.0,-0.0,-0.0,50000.0
4767,104.21153846153845,2255.6884920634875,58.451086956519,47713.713749999995,1930.375,8000.0,-0.0,-0.0,10000.0,6160.827051192069,-0.0,-0.0,-0.0,-0.0,50000.0
4768,115.3906976744186,1655.5892857142774,55.923913043478,31857.517499999998,1927.575,8000.0,-0.0,2364.0279310550286,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,50000.0
4769,117.87894736842105,1540.771825396817,37.336956521739005,15119.66,2024.575,8000.0,9000.0,8000.0,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,48142.24160108522
4770,117.87894736842105,1623.1884920634875,25.679347826085,4165.67875,2088.9,8000.0,9000.0,8000.0,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,37141.70220881106
4771,117.87894736842105,1699.8095238095143,21.195652173912,262.6225,2111.0,8000.0,9000.0,8000.0,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,25011.022513728523
4772,117.87894736842105,1799.384920634921,99.130434782607,-0.0,2069.525,8000.0,9000.0,8000.0,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,16235.435057368155
4773,117.87894736842105,2271.615079365079,225.978260869563,-0.0,1949.4,8000.0,9000.0,8000.0,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,12438.681634504424
4774,117.87894736842105,2627.75,196.793478260868,-0.0,1856.8000000000002,8000.0,6594.738164740265,8000.0,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,9673.825790729748
4775,117.87894736842105,3064.9781746031717,270.978260869563,-0.0,1876.475,8000.0,-0.0,8000.0,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,3483.6492138172475
4776,117.87894736842105,3606.02579365079,694.320652173912,-0.0,1867.8249999999998,8000.0,3040.911168321014,8000.0,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,3483.6492138172475
4777,117.87894736842105,4029.60912698412,615.0,-0.0,1814.0,8000.0,-0.0,8000.0,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,1459.5184380898227
4778,117.87894736842105,4462.547619047618,495.65217391304094,7.095000000000001,1850.75,8000.0,-0.0,8000.0,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,0.0
4779,117.87894736842105,5636.7797619047515,469.646739130434,424.84,1846.35,8000.0,63.901326442326535,8000.0,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,0.0
4780,115.3906976744186,6370.04166666666,534.538043478258,5863.8025,1853.95,8000.0,-0.0,4007.613842539846,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,0.0
4781,104.21153846153845,6130.230158730158,710.298913043478,20182.48,1834.9499999999998,8000.0,-0.0,-0.0,10000.0,13307.303092043465,-0.0,-0.0,-0.0,-0.0,0.0
4782,90.85000000000001,3789.797619047619,847.499999999997,42053.57,1878.95,8000.0,-0.0,-0.0,8459.109034807763,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
4783,3.0,2813.940476190474,-0.0,64056.455,1887.5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,745.1663772715586
4784,-0.0,-0.0,-0.0,78276.82323274226,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,8923.166377271558
4785,-0.0,-0.0,-0.0,89572.41838013145,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,27740.471773006535
4786,-0.0,-0.0,-0.0,92991.9075,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,51072.04719765148
4787,-0.0,-0.0,-0.0,91282.38875,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,73912.3428025224
4788,-0.0,-0.0,-0.0,85579.62125,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,91635.16637727155
4789,0.5,-0.0,-0.0,74535.71625,652.7462701609475,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,99813.16637727155
4790,3.0,11925.956349206343,449.8819840949511,59000.514999999985,1740.1249999999998,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,106400.0
4791,75.42857142857143,12282.456349206344,5780.054347826085,42013.526249999995,1871.175,5163.94221268804,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,106400.0
4792,98.5885590277778,11739.76587301587,5643.342391304346,25064.485,1889.4249999999995,8000.0,-0.0,-0.0,10000.0,-0.0,-0.0,-0.0,-0.0,-0.0,100044.86908647597
4793,98.5885590277778,11600.533730158724,7009.320652173912,11264.70999999998,1920.125,8000.0,-0.0,-0.0,10000.0,-0.0,-0.0,-0.0,-0.0,-0.0,80082.336909373
4794,98.5885590277778,12948.954365079357,8517.065217391306,3147.22375,1928.4749999999995,8000.0,-0.0,-0.0,10000.0,-0.0,-0.0,-0.0,-0.0,-0.0,56308.106442813485
4795,98.5885590277778,17175.569444444434,10672.418478260868,180.7075,1918.975,8000.0,-0.0,-0.0,10000.0,-0.0,-0.0,-0.0,-0.0,-0.0,38139.7998471051
4796,98.5885590277778,20793.871031746028,13808.152173913044,-0.0,1818.35,8000.0,-0.0,-0.0,10000.0,-0.0,-0.0,-0.0,-0.0,-0.0,28510.89280404054
4797,98.5885590277778,21786.978174603173,15214.646739130432,-0.0,1765.85,8000.0,-0.0,-0.0,10000.0,-0.0,-0.0,-0.0,-0.0,-0.0,24706.695560871267
4798,90.85000000000001,21402.367063492053,17412.554347826088,-0.0,1778.375,8000.0,-0.0,-0.0,10000.0,-0.0,-0.0,-0.0,-0.0,-0.0,27035.409014954043
4799,90.85000000000001,19232.289682539686,17340.244565217392,-0.0,1779.3499999999995,8000.0,-0.0,-0.0,10000.0,-0.0,-0.0,-0.0,-0.0,-0.0,30080.28546712291
4800,90.85000000000001,16801.36309523809,16944.70108695652,-0.0,1795.425,8000.0,-0.0,-0.0,9384.96837202688,-0.0,-0.0,-0.0,-0.0,-0.0,31007.00101183729
4801,98.5885590277778,14501.226190476184,15008.641304347824,-0.0,1813.7999999999995,8000.0,-0.0,-0.0,10000.0,-0.0,-0.0,-0.0,-0.0,-0.0,29226.00139383257
4802,98.5885590277778,12698.783730158724,11561.576086956522,7.6325,1836.6750000000002,8000.0,-0.0,-0.0,10000.0,-0.0,-0.0,-0.0,-0.0,-0.0,21846.422460281174
4803,98.5885590277778,12361.632936507935,8821.95652173913,458.75624999999997,1854.05,8000.0,-0.0,-0.0,10000.0,-0.0,-0.0,-0.0,-0.0,-0.0,12644.39127003726
4804,98.5885590277778,11483.617063492055,5719.157608695651,5470.40625,1885.625,8000.0,-0.0,-0.0,10000.0,-0.0,-0.0,-0.0,-0.0,-0.0,3765.2292418675406
4805,98.5885590277778,8010.799603174594,4475.054347826085,18559.015,1875.7749999999996,8000.0,-0.0,-0.0,10000.0,-0.0,-0.0,-0.0,-0.0,-0.0,204.9748538988174
4806,90.85000000000001,4302.871031746027,3794.510869565217,38672.318750000006,1949.525,8000.0,-0.0,-0.0,1710.6583663067377,-0.0,-0.0,-0.0,-0.0,-0.0,204.9748538988174
4807,74.61411132812502,2953.7658730158687,4388.804347826085,56327.68875,1860.25,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2992.4613143212337
4808,3.0,2994.837301587291,-0.0,68656.595,1857.7249999999995,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,11562.76725047127
4809,3.0,3662.886904761896,-0.0,76292.6425,1828.2499999999998,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,26866.346281590115
4810,3.0,4775.4206349206315,-0.0,79825.62999999998,1820.45,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,47733.66726787975
4811,3.0,5933.361111111106,-0.0,78725.7975,1813.825,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,70738.5151270791
4812,3.0,6128.58730158729,-0.0,75253.60124999999,1810.9,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,91032.53476924721
4813,3.0,6568.1884920634875,846.8479198440314,64931.02125,1794.1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,102060.46131432123
4814,74.61411132812502,8412.295634920632,3856.304347826085,52610.714999999975,1810.95,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,106400.0
4815,90.85000000000001,8851.577380952369,5375.86956521739,38890.86625000001,1927.1499999999999,8000.0,-0.0,-0.0,730.8059007438369,-0.0,-0.0,-0.0,-0.0,-0.0,106400.0
4816,104.21153846153845,8881.331349206343,5866.875,22456.535,2002.0,8000.0,-0.0,-0.0,10000.0,9942.769152791989,-0.0,-0.0,-0.0,-0.0,106400.0
4817,113.0867561431624,10778.831349206343,6658.858695652173,9525.73625,1952.5499999999995,8000.0,-0.0,-0.0,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,104831.24104235387
4818,113.0867561431624,13053.412698412698,6308.396739130434,2575.3775,2024.775,8000.0,-0.0,-0.0,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,98650.88343255821
4819,113.0867561431624,16734.78174603174,5245.679347826084,155.28374999997848,2033.9749999999995,8000.0,-0.0,-0.0,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,92843.03286063293
4820,113.0867561431624,18555.79761904762,5013.99456521739,-0.0,1968.2249999999995,8000.0,-0.0,-0.0,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,90020.4291308008
4821,104.21153846153845,21495.599206349198,4645.842391304346,-0.0,1899.35,8000.0,-0.0,-0.0,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,94157.11768375426
4822,104.21153846153845,19684.21230158729,4786.304347826085,-0.0,1794.45,8000.0,-0.0,-0.0,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,99119.33291809366
4823,104.21153846153845,18343.32142857142,4331.983695652173,-0.0,1791.025,8000.0,-0.0,-0.0,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,103532.7785348498
4824,104.21153846153845,16807.158730158724,3381.847826086956,-0.0,1777.375,8000.0,-0.0,-0.0,10000.0,17967.667997017666,-0.0,-0.0,-0.0,-0.0,104882.22110428911
4825,104.21153846153845,14880.954365079358,3173.233695652173,-0.0,1853.175,8000.0,-0.0,-0.0,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,106400.0
4826,115.3906976744186,13897.019841269841,3414.701086956519,7.2562500000000005,1872.2749999999999,8000.0,-0.0,616.5364916573999,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,106400.0
4827,115.3906976744186,12188.85912698412,3086.657608695651,153.8325,1888.575,8000.0,-0.0,6917.3395779956845,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,106400.0
4828,115.3906976744186,11195.021825396816,2787.391304347824,2155.75125,1968.2749999999999,8000.0,-0.0,8000.0,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,96748.30552802743
4829,115.3906976744186,8895.204365079357,2305.353260869563,6665.91375,2070.225,8000.0,-0.0,-0.0,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,72641.85749146432
4830,115.3906976744186,6985.930555555553,2616.684782608695,12345.46125,2093.4499999999994,8000.0,-0.0,8000.0,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,56186.73874289914
4831,115.3906976744186,5234.5992063491985,3237.472826086956,17428.59875,2054.375,8000.0,-0.0,-0.0,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,32513.150856908796
4832,115.3906976744186,4720.795634920632,3860.5434782608677,22366.07375,2027.0,8000.0,-0.0,-0.0,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,13094.943909939117
4833,115.3906976744186,5679.4027777777765,4090.108695652173,25764.57874999998,2036.4749999999995,8000.0,-0.0,8000.0,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,7269.392197885025
4834,115.3906976744186,6255.726190476185,3020.298913043478,29304.392499999998,2032.1,8000.0,-0.0,8000.0,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,4744.683529392823
4835,115.3906976744186,6761.726190476185,2057.934782608695,34211.23,2079.525,8000.0,-0.0,4750.752962022649,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,4744.683529392823
4836,106.33485097674416,9017.871031746026,2324.673913043478,38124.7675,2078.6,8000.0,-0.0,-0.0,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,8276.01512884426
4837,106.33485097674416,11686.464285714277,3656.0054347826067,38234.74,2113.5499999999997,8000.0,-0.0,-0.0,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,17521.417687659425
4838,106.33485097674416,15551.46825396825,5200.02717391304,33724.1475,2143.5499999999997,8000.0,-0.0,-0.0,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,29389.735277229312
4839,106.33485097674416,17926.8115079365,5916.847826086955,29868.49875,2192.3249999999994,8000.0,-0.0,-0.0,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,39838.888067979424
4840,106.33485097674416,18137.507936507936,6066.521739130434,20703.37125,2219.25,8000.0,-0.0,-0.0,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,41909.11012067827
4841,115.3906976744186,17042.634920634908,6703.206521739129,10108.44,2259.9,8000.0,-0.0,524.5562734742962,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,35087.375116491276
4842,115.3906976744186,14555.257936507935,5409.048913043478,2688.19875,2344.975,8000.0,-0.0,8000.0,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,27000.59537636218
4843,115.3906976744186,12885.01984126983,2933.233695652173,220.9125,2333.0,8000.0,-0.0,8000.0,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,15551.519885197678
4844,115.3906976744186,14079.696428571422,1908.668478260868,-0.0,2298.1,8000.0,-0.0,8000.0,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,7875.121365913835
4845,115.3906976744186,16174.75,1627.4184782608681,-0.0,2303.7,8000.0,-0.0,-0.0,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,0.0
4846,115.3906976744186,17494.96825396825,1195.842391304346,-0.0,2304.3,8000.0,-0.0,2592.0368196751624,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,0.0
4847,106.33485097674416,19352.583333333332,865.190217391302,-0.0,2276.375,8000.0,-0.0,-0.0,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,1224.1959714452146
4848,106.33485097674416,20414.690476190473,1191.358695652173,-0.0,2288.2249999999995,8000.0,-0.0,-0.0,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,4828.400924743891
4849,106.33485097674416,21051.9365079365,1621.141304347824,-0.0,2284.775,8000.0,-0.0,-0.0,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,8863.506967390456
4850,106.33485097674416,21412.771825396816,1636.875,8.17,2279.525,8000.0,-0.0,-0.0,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,12258.951225191899
4851,115.3906976744186,21692.46825396825,1601.576086956519,176.6225,2325.4499999999994,8000.0,-0.0,-0.0,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,11729.76656400468
4852,115.3906976744186,22198.559523809523,1376.25,3379.85375,2326.6499999999996,8000.0,-0.0,-0.0,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,5879.280869497378
4853,115.3906976744186,20735.82341269841,990.815217391302,11385.97,2314.025,8000.0,-0.0,2729.6559473349625,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,1772.1479456251475
4854,115.3906976744186,19783.103174603173,704.184782608695,22237.288749999978,2361.75,8000.0,-0.0,-0.0,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,0.0
4855,104.21153846153845,20763.934523809512,380.86956521739,30663.515,2426.775,8000.0,-0.0,-0.0,10000.0,13296.191642120706,-0.0,-0.0,-0.0,-0.0,0.0
4856,104.21153846153845,21792.910714285714,368.804347826085,40800.872500000005,2420.5749999999994,8000.0,-0.0,-0.0,10000.0,2517.964437012979,-0.0,-0.0,-0.0,-0.0,0.0
4857,75.42857142857143,24201.293650793643,934.320652173912,51774.4725,2274.025,7881.829065313224,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
4858,75.42857142857143,27378.716269841265,3089.1032608695627,58704.46,2251.2,8000.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,12065.913381945134
4859,75.42857142857143,29023.809523809523,4528.206521739129,60556.255,2262.1999999999994,8000.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,31649.052320096387
4860,75.42857142857143,29195.853174603173,6539.510869565217,59439.0075,2232.0749999999994,8000.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,52178.61372051906
4861,75.42857142857143,30414.03174603174,7197.880434782607,55245.755,2280.475,580.571778511825,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,63676.77761087876
4862,75.42857142857143,32073.591269841272,7101.521739130434,45896.10375,2239.1749999999997,8000.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,75192.02710158561
4863,75.42857142857143,31605.787698412696,6643.858695652173,34874.45124999998,2247.775,8000.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,75479.84347749031
4864,99.66460619443974,29212.144841269834,6431.25,22192.89125,2268.625,8000.0,-0.0,-0.0,10000.0,-0.0,-0.0,-0.0,-0.0,-0.0,70765.18395744344
4865,99.66460619443974,27898.954365079357,6413.152173913044,10075.16875,2304.05,8000.0,-0.0,-0.0,10000.0,-0.0,-0.0,-0.0,-0.0,-0.0,51789.34570086638
4866,99.66460619443974,27778.934523809512,6595.679347826085,2470.995,2351.675,8000.0,-0.0,-0.0,10000.0,-0.0,-0.0,-0.0,-0.0,-0.0,28872.502929106384
4867,99.66460619443973,29434.66071428571,8279.266304347824,127.06500000000001,2386.625,8000.0,-0.0,-0.0,10000.0,-0.0,-0.0,-0.0,-0.0,-0.0,9795.231743949797
4868,99.66460619443973,32804.43452380951,9871.141304347826,-0.0,2310.4,8000.0,-0.0,-0.0,10000.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
4869,90.85000000000001,37614.49206349206,11515.760869565216,-0.0,2223.0249999999996,8000.0,-0.0,-0.0,8459.895827098211,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
4870,90.85000000000001,39897.37896825397,11003.070652173912,-0.0,2166.4,8000.0,-0.0,-0.0,2660.917498476876,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
4871,83.718144,41979.79166666666,10700.054347826084,-0.0,2114.0,8000.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,802.4020022171724
4872,83.718144,42165.20634920635,10177.663043478262,-0.0,2095.625,8000.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2975.7709432719175
4873,83.718144,41466.76388888888,10114.402173913044,-0.0,2080.2999999999997,8000.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4475.050065081189
4874,90.85000000000001,41278.3373015873,9520.434782608694,6.0737499999999995,2071.1,8000.0,-0.0,-0.0,550.1122922032009,-0.0,-0.0,-0.0,-0.0,-0.0,4475.050065081189
4875,90.85000000000001,40581.49206349206,9592.173913043478,139.965,2070.4499999999994,8000.0,-0.0,-0.0,661.6335482443246,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
4876,90.85000000000001,40283.08531746032,12582.391304347824,3263.9149999999786,2125.35,8000.0,-0.0,-0.0,7996.34894094363,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
4877,90.85000000000001,39060.25198412698,14915.625,12059.4575,2079.025,8000.0,-0.0,-0.0,5010.91021765273,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
4878,75.42857142857143,38243.79761904762,16542.717391304348,26143.838749999977,2149.4749999999995,2344.891300527932,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
4879,3.0,37682.12301587302,4231.3582659512385,42169.7775,2187.5999999999995,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
4880,3.0,36780.19444444445,2568.9759704595845,54230.417499999996,2197.7249999999995,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,7332.0
4881,3.0,36803.28571428571,-0.0,60784.96125000001,2140.625,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,18912.57096452679
4882,3.0,37142.99206349206,-0.0,62709.31875,2090.85,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,33385.25616799803
4883,3.0,36077.46230158729,-0.0,62927.704999999994,2083.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,47896.59827094633
4884,3.0,35254.52777777777,4267.873824420449,61723.006250000006,2067.975,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,66921.11647485865
4885,3.0,33683.819444444445,14309.592391304346,58447.8575,2048.7249999999995,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,92301.87843586627
4886,3.0,31774.86507936508,12524.429347826084,49952.3475,2061.675,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,106400.0
4887,75.42857142857143,30099.92658730159,10856.168478260868,38030.22125,2108.275,15.53292280592359,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,106400.0
4888,104.21153846153845,26820.920634920632,9852.554347826086,23711.489999999998,2114.4749999999995,8000.0,-0.0,-0.0,10000.0,1755.0243778529366,-0.0,-0.0,-0.0,-0.0,106400.0
4889,115.3906976744186,21704.789682539682,8610.24456521739,11149.1475,2159.9749999999995,8000.0,-0.0,678.9555712216606,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,106400.0
4890,117.87894736842105,16925.90079365079,8126.249999999999,2794.8925,2211.975,8000.0,-0.0,8000.0,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,103057.69301889336
4891,117.87894736842105,14010.24007936508,7022.364130434783,174.09624999997848,2245.3249999999994,8000.0,-0.0,8000.0,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,94960.47850901952
4892,117.87894736842105,12174.757936507935,6796.793478260868,-0.0,2148.9249999999997,8000.0,-0.0,8000.0,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,89467.75565817686
4893,117.87894736842105,11106.535714285712,6476.005434782607,-0.0,2067.9499999999994,8000.0,-0.0,8000.0,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,87276.43269315417
4894,115.3906976744186,10257.589285714277,5321.413043478261,-0.0,2054.55,8000.0,-0.0,7814.881351277523,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,87276.43269315417
4895,115.3906976744186,9008.880952380949,4303.695652173912,-0.0,1998.8499999999995,8000.0,-0.0,7719.24368907696,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,87276.43269315417
4896,117.87894736842105,7673.283730158724,3672.472826086956,-0.0,1981.85,8000.0,-0.0,8000.0,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,87267.82005345529
4897,117.87894736842105,6868.4206349206315,2882.690217391302,-0.0,1994.8,8000.0,-0.0,8000.0,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,85898.36030878461
4898,117.87894736842105,6509.319444444436,3092.771739130434,5.6975,1983.6999999999998,8000.0,-0.0,8000.0,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,83468.21201247665
4899,117.87894736842105,6528.896825396817,2691.7663043478237,231.50125,2043.075,8000.0,-0.0,8000.0,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,76539.99330862096
4900,117.87894736842105,6613.686507936501,2056.141304347824,3070.8450000000003,2035.3,8000.0,4717.152071398123,8000.0,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,68463.9914450212
4901,117.87894736842105,4969.96230158729,1882.826086956519,9818.5125,2059.2249999999995,8000.0,9000.0,8000.0,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,62463.7814369243
4902,117.87894736842105,3373.972222222212,1915.842391304346,19646.216249999998,2022.125,8000.0,-0.0,8000.0,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,50704.20225321851
4903,117.87894736842105,2588.093253968251,2445.081521739129,31748.02875,2016.975,8000.0,-0.0,8000.0,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,49570.731976302806
4904,104.21153846153845,2633.6825396825398,2193.1793478260847,42913.94625,2007.725,8000.0,-0.0,-0.0,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,50202.26662891774
4905,104.21153846153845,3028.6071428571327,1719.4565217391291,49687.78999999998,1957.9250000000002,8000.0,-0.0,-0.0,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,56757.67312655331
4906,104.21153846153845,3640.662698412698,1484.103260869563,54132.00125,1997.675,8000.0,-0.0,-0.0,10000.0,7504.909643485724,-0.0,-0.0,-0.0,-0.0,57756.92060677081
4907,104.21153846153845,4127.496031746027,1595.543478260868,55354.115,2050.0499999999997,8000.0,-0.0,-0.0,10000.0,3211.6770620112957,-0.0,-0.0,-0.0,-0.0,57756.92060677081
4908,104.21153846153845,4691.817460317448,1283.641304347824,53903.509999999995,2039.9,8000.0,-0.0,-0.0,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,74187.92319615892
4909,104.21153846153845,5220.041666666659,1790.298913043478,48206.708749999976,2028.8,8000.0,-0.0,-0.0,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,87620.63570451281
4910,104.21153846153845,6309.255952380948,2500.842391304346,42185.4725,2020.1,8000.0,-0.0,-0.0,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,97811.71213144937
4911,104.21153846153845,6538.297619047618,3192.7989130434776,33269.207500000004,2076.3249999999994,8000.0,-0.0,-0.0,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,99570.7319763028
4912,117.87894736842105,5928.158730158725,3558.423913043478,21270.00375,2181.8,8000.0,2788.35892901678,8000.0,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,99570.7319763028
