hour,price_eur_mwh,wind_onshore,wind_offshore,solar,ror,biomass,lignite,hardcoal,ccgt_new,ccgt_exist,ocgt,oil,net_import_mwh,load_shed_mwh,storage_soc_mwh
4107,117.87894736842105,9095.222222222214,2058.668478260868,1701.6174999999998,1744.9,8000.0,-0.0,8000.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,0.0
4108,115.3906976744186,9072.861111111106,2116.059782608695,9631.032500000001,1737.7500000000002,8000.0,-0.0,5968.99804211994,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,0.0
4109,104.21153846153845,7807.906746031738,2137.010869565217,27104.61999999998,1752.9,8000.0,-0.0,-0.0,0.0,14363.99442234858,-0.0,-0.0,-0.0,-0.0,0.0
4110,75.42857142857143,4427.8650793650795,2211.684782608695,50900.551250000004,1828.575,5763.385673448944,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
4111,-0.0,-0.0,-0.0,67536.28549292215,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
4112,-0.0,-0.0,-0.0,75958.4704261202,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,7332.0
4113,-0.0,-0.0,-0.0,77034.89523301237,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,15510.0
4114,-0.0,-0.0,-0.0,75364.7338172134,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,23688.0
4115,-0.0,-0.0,-0.0,84835.08278618232,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,42658.60338999417
4116,-0.0,-0.0,-0.0,92212.64,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,69564.73595358731
4117,-0.0,-0.0,-0.0,87751.22875000001,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,92480.38830854323
4118,-0.0,-0.0,-0.0,79979.6775,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,106400.0
4119,1.3,672.759477052391,-0.0,63090.245,1888.1999999999998,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,106400.0
4120,104.21153846153845,1851.7738095238035,3789.456521739129,39849.38999999998,1850.4750000000001,8000.0,-0.0,-0.0,0.0,11664.84347661444,-0.0,-0.0,-0.0,-0.0,106400.0
4121,115.3906976744186,1701.2242063491985,3293.722826086956,17877.73375,1842.2249999999995,8000.0,-0.0,8000.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,98075.79466391302
4122,115.3906976744186,2148.9027777777765,2590.842391304346,5707.39,1915.5249999999999,8000.0,-0.0,8000.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,77380.05506332638
4123,115.3906976744186,3413.9940476190404,2516.086956521739,692.7837499999999,1952.225,8000.0,-0.0,8000.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,55220.13971909186
4124,115.3906976744186,4424.761904761896,2936.983695652173,-0.0,1919.2,8000.0,-0.0,6562.9414602154575,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,33691.90712371593
4125,115.3906976744186,6526.204365079357,4310.298913043478,-0.0,1835.425,8000.0,-0.0,-0.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,12250.020926591773
4126,115.3906976744186,8954.164682539671,6129.456521739128,-0.0,1755.75,8000.0,-0.0,-0.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,0.0
4127,115.3906976744186,11450.531746031738,7476.766304347824,-0.0,1700.35,8000.0,-0.0,4483.87911902694,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,0.0
4128,104.21153846153845,14353.186507936502,8097.228260869563,-0.0,1708.5,8000.0,-0.0,-0.0,0.0,19080.487142588572,-0.0,-0.0,-0.0,-0.0,0.0
4129,104.21153846153845,16635.845238095237,8175.24456521739,-0.0,1706.75,8000.0,-0.0,-0.0,0.0,15865.095275943866,-0.0,-0.0,-0.0,-0.0,0.0
4130,104.21153846153845,17285.595238095237,8428.043478260868,82.50625,1758.075,8000.0,-0.0,-0.0,0.0,14372.380475562091,-0.0,-0.0,-0.0,-0.0,0.0
4131,104.21153846153845,17635.47817460317,8344.320652173912,1591.645,1716.075,8000.0,-0.0,-0.0,0.0,12010.01570472842,-0.0,-0.0,-0.0,-0.0,0.0
4132,104.21153846153845,17761.75,6732.309782608695,9264.35,1737.0,8000.0,-0.0,-0.0,0.0,7198.609465607471,-0.0,-0.0,-0.0,-0.0,0.0
4133,75.42857142857143,15574.28571428571,6183.097826086956,26838.235,1747.0,3563.5892694722243,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
4134,1.3,6592.673944910032,-0.0,49818.24125,1850.3249999999998,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
4135,0.49999999999999994,-0.0,-0.0,67033.56,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5280.363875556816
4136,-0.0,-0.0,-0.0,71641.50447450277,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,13458.363875556817
4137,-0.0,-0.0,-0.0,72961.8604281386,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,21636.363875556817
4138,-0.0,-0.0,-0.0,85385.33133427157,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,42296.52059139825
4139,-0.0,-0.0,-0.0,89722.07999999997,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,67845.46678795137
4140,-0.0,-0.0,-0.0,85510.9825,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,90517.41848000414
4141,-0.0,-0.0,-0.0,76529.84125,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,104348.36387555682
4142,0.5,-0.0,-0.0,64099.884999999995,183.84740502911882,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,106400.0
4143,3.0,13039.722222222212,1196.3662745701922,48655.73625,1779.4499999999998,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,106400.0
4144,75.42857142857143,15998.142857142855,19496.16847826087,31427.463750000003,1785.025,736.1350230896278,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,106400.0
4145,104.21153846153845,17147.595238095237,15499.809782608694,14859.079999999978,1796.6750000000002,8000.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,91975.45312924433
4146,104.21153846153845,18876.29166666666,12272.853260869566,4947.579999999979,1874.05,8000.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,67105.97072947757
4147,104.21153846153844,19785.01984126984,12567.146739130434,501.165,1945.8249999999998,8000.0,-0.0,-0.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,61278.42572183875
4148,104.21153846153845,21303.339285714286,11636.739130434782,-0.0,1870.9,8000.0,-0.0,-0.0,0.0,7290.842435258641,-0.0,-0.0,-0.0,-0.0,42076.80452675815
4149,104.21153846153845,26138.998015873014,13805.380434782606,-0.0,1763.725,8000.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,25848.741069981537
4150,104.21153846153845,27614.00992063492,15410.46195652174,-0.0,1660.6499999999999,8000.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,16602.71288012693
4151,104.21153846153845,28140.773809523802,15340.027173913042,-0.0,1641.675,8000.0,-0.0,-0.0,0.0,4642.795903617494,-0.0,-0.0,-0.0,-0.0,16602.71288012693
4152,104.21153846153844,29228.208333333332,17756.08695652174,-0.0,1635.925,8000.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,15084.202623004638
4153,104.21153846153845,30426.398809523806,17629.402173913044,-0.0,1641.15,8000.0,-0.0,-0.0,0.0,617.4260662368251,-0.0,-0.0,-0.0,-0.0,15084.202623004638
4154,104.21153846153844,32014.585317460314,14593.777173913044,75.0887499999785,1656.95,8000.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,11502.700031714034
4155,104.21153846153844,33131.22619047618,14676.195652173914,1315.3699999999785,1738.9749999999995,8000.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6012.999028150152
4156,104.21153846153845,34600.25992063492,13558.77717391304,6771.15625,1843.725,8000.0,-0.0,-0.0,0.0,9402.065317720568,-0.0,-0.0,-0.0,-0.0,6012.999028150152
4157,104.21153846153845,33072.17460317461,16461.684782608696,17621.23875,1822.5999999999995,8000.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
4158,3.0,37061.67063492063,14686.997871721835,34135.17375,1729.525,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
4159,1.3,37370.55260742638,-0.0,50606.43125,1706.75,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
4160,1.3,28297.386909975365,-0.0,59856.42999999999,1767.5,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
4161,1.3,26197.851185445386,-0.0,63605.277500000004,1841.45,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
4162,1.3,34127.67488167889,-0.0,62857.83,1852.25,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,7332.0
4163,1.3,33978.1279030365,-0.0,62503.295,1776.5,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,15510.0
4164,1.3,39060.537319583615,-0.0,59720.388750000006,1549.6,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,27395.724499475145
4165,1.3,55690.84920634921,-0.0,55854.47375,1615.6999999999998,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,52568.95826451087
4166,1.3,58751.21825396826,-0.0,50898.5625,1548.95,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,77581.11170355737
4167,1.3,61336.57341269841,-0.0,40904.072499999995,1637.9749999999997,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,95071.29645163898
4168,1.3,66194.45634920636,-0.0,28787.048749999998,1696.05,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,106400.0
4169,3.0,63903.03571428572,4794.773013282247,15566.91374999998,1714.65,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,106400.0
4170,75.42857142857143,55067.75,10217.771739130434,5462.7737499999785,1767.375,8000.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,100953.81661103966
4171,75.42857142857143,46270.432539682544,11042.445652173912,622.1025,1896.225,8000.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,85174.25232491735
4172,75.42857142857143,38478.36111111111,13414.972826086956,-0.0,1885.3249999999998,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,58459.95801995942
4173,75.42857142857143,38308.00595238095,12805.190217391306,-0.0,1857.925,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,35963.078526275734
4174,75.42857142857143,37735.69841269841,14751.358695652172,-0.0,1674.475,8000.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,29118.97686585169
4175,75.42857142857143,37567.944444444445,17494.157608695652,-0.0,1628.0999999999995,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,19182.247070030073
4176,75.42857142857143,37996.365079365074,17186.983695652172,-0.0,1636.525,7185.037076768756,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,19182.247070030073
4177,75.42857142857143,38724.19642857142,17870.78804347826,-0.0,1661.95,5306.677720531676,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,19182.247070030073
4178,75.42857142857143,40390.05357142858,18538.858695652172,73.2075,1641.65,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,14973.003573473201
4179,75.42857142857143,41211.57341269841,18040.190217391304,1374.8175,1707.575,5883.74409009963,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,14384.705996645396
4180,75.42857142857143,41283.58531746032,16085.38043478261,7986.5512499999995,1692.3750000000002,8000.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10304.102713903942
4181,75.42857142857143,38984.17857142858,12243.91304347826,22223.42125,1672.9249999999995,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
4182,3.0,39001.017857142855,3675.929288905967,40859.35249999998,1713.0249999999999,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
4183,1.3,25730.123298718954,-0.0,57068.57875,1793.2,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
4184,1.3,13773.569753084823,-0.0,67742.68375,1715.075,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
4185,1.3,17135.983420561985,-0.0,73097.74249999998,1687.625,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,7332.0
4186,1.3,15754.094761536893,-0.0,74982.16374999999,1675.625,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,15510.0
4187,1.3,16069.284389694663,-0.0,74402.95375,1641.2250000000001,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,23688.0
4188,1.3,39190.51254488076,-0.0,69729.39125,1606.225,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,50213.99572806497
4189,1.3,48029.88690476191,-0.0,62382.465,1621.975,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,77844.65595199082
4190,1.3,48269.01388888888,-0.0,52995.6725,1624.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,96933.49599787159
4191,1.3,52554.63492063492,-0.0,41401.09875,1691.05,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,106400.0
4192,3.0,50554.593253968254,8398.128899668314,25892.61125,1658.875,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,106400.0
4193,75.42857142857143,45155.61706349206,17473.940217391304,12720.475,1663.4499999999998,7184.978225896048,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,103443.28212874793
4194,75.42857142857143,42395.890873015866,15660.570652173912,3968.3625,1775.875,8000.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,89035.62623655112
4195,75.42857142857143,42571.265873015866,14106.032608695654,444.405,1764.2249999999995,8000.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,72683.68082600264
4196,75.42857142857143,42383.25,14645.054347826086,-0.0,1725.1250000000002,8000.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,60364.57255203744
4197,75.42857142857143,44808.47222222221,13409.103260869566,-0.0,1624.3999999999994,8000.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,53842.65597679555
4198,75.42857142857143,44376.765873015866,12531.684782608694,-0.0,1643.7250000000001,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,41871.57563802643
4199,75.42857142857143,42748.14682539682,11482.33695652174,-0.0,1613.6000000000001,8000.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,39580.90814808248
4200,75.42857142857143,40092.19444444444,11486.41304347826,-0.0,1613.875,8000.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,36840.081341600155
4201,75.42857142857143,38648.442460317456,10766.657608695652,-0.0,1718.1749999999995,8000.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,32852.596319821394
4202,75.42857142857143,39250.91468253968,12219.456521739132,67.34875,1596.7,8000.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,28973.95823299336
4203,75.42857142857143,38779.642857142855,12990.081521739128,1141.2199999999784,1604.575,8000.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,22444.6617936817
4204,75.42857142857143,37824.640873015866,13421.413043478258,7174.388749999978,1641.425,8000.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10118.117030226047
4205,75.42857142857143,33635.40079365079,13171.141304347824,20840.64875,1754.85,8000.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
4206,75.42857142857143,31662.694444444445,8923.451086956522,40784.37125,1688.8,4892.323488156471,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
4207,1.3,25679.811644375714,-0.0,59413.04625,1701.4499999999998,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
4208,1.3,18859.257804330053,-0.0,73454.48125,1752.1000000000001,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,7332.0
4209,1.3,10751.319757935966,-0.0,83418.01125,1693.2,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,15510.0
4210,1.3,21167.22383388463,-0.0,86066.5425,1707.975,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,37280.35072195712
4211,1.3,6778.784502225634,-0.0,85310.54875,1722.575,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,45458.35072195712
4212,1.3,32189.823412698406,-0.0,83111.42125,1671.275,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,75576.87188482712
4213,1.3,29927.700396825396,-0.0,76521.4025,1653.075,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,97227.82826290173
4214,1.3,26026.41666666666,-0.0,66435.7525,1653.9,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,106400.0
4215,75.42857142857143,21640.398809523802,2039.5923913043462,52208.3425,1652.7,6823.321445795125,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,106400.0
4216,115.3906976744186,17207.057539682537,1912.989130434783,34274.7625,1672.55,8000.0,-0.0,1957.6301419808515,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,106400.0
4217,133.27499999999998,11660.224206349198,1420.842391304346,16524.631250000002,1781.225,8000.0,9000.0,8000.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,96380.32777594935
4218,133.27499999999998,6781.39484126983,1146.11413043478,5196.6575,1883.8,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,-0.0,-0.0,85287.8007931454
4219,133.27499999999998,4411.345238095238,884.1847826086951,734.9237499999999,1898.3500000000001,8000.0,9000.0,8000.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,56807.30237742931
4220,133.27499999999998,4081.2222222222117,760.353260869563,-0.0,1855.5,8000.0,9000.0,8000.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,30336.485372391362
4221,133.27499999999998,4411.98412698412,922.98913043478,-0.0,1702.825,8000.0,9000.0,8000.0,0.0,20000.0,1199.6464788662934,-0.0,-0.0,-0.0,11083.963238248109
4222,133.27499999999998,4741.376984126975,1093.288043478258,-0.0,1675.1499999999999,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,-0.0,-0.0,10963.392677263862
4223,133.27499999999998,5906.755952380948,1378.777173913041,-0.0,1668.25,8000.0,9000.0,8000.0,0.0,20000.0,9925.803577649749,-0.0,-0.0,-0.0,10963.392677263862
4224,133.27499999999998,8055.75,2269.483695652173,-0.0,1629.825,8000.0,9000.0,8000.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,5486.092302302032
4225,122.81702399999998,12890.085317460316,2356.630434782607,-0.0,1644.2499999999998,8000.0,9000.0,8000.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,7277.373326972297
4226,122.81702399999998,13897.065476190473,2588.3967391304336,80.7324999999785,1675.5499999999995,8000.0,9000.0,8000.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,7873.972695130105
4227,133.27499999999998,15282.313492063488,2795.217391304346,1518.6525000000001,1685.175,8000.0,9000.0,8000.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,6140.790797567089
4228,133.27499999999998,15692.16071428571,3505.108695652173,7239.963750000001,1739.9,8000.0,9000.0,8000.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,1625.7986342300646
4229,133.27499999999998,13353.507936507935,4606.630434782607,18131.165,1798.45,8000.0,9000.0,8000.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,0.0
4230,117.87894736842105,11747.386904761895,6358.288043478261,32556.53625,1813.4,8000.0,324.9049242034671,8000.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,0.0
4231,104.21153846153845,13159.924603174593,5242.581521739129,46908.700000000004,1892.75,8000.0,-0.0,-0.0,0.0,14587.949186852922,-0.0,-0.0,-0.0,-0.0,0.0
4232,104.21153846153845,15525.091269841263,3051.11413043478,56310.381250000006,1868.85,8000.0,-0.0,-0.0,0.0,5320.911412883337,-0.0,-0.0,-0.0,-0.0,0.0
4233,78.87014446153844,17875.19841269841,2228.559782608695,64021.409999999996,1801.8999999999999,8000.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2379.06217259258
4234,78.87014446153844,19153.888888888883,1515.570652173912,70319.18999999999,1777.5,8000.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,11675.766221094937
4235,78.87014446153844,20943.964285714275,1693.8586956521729,70606.48375,1735.275,8000.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,24428.56600762901
4236,78.87014446153844,25951.621031746028,2597.8532608695627,65974.95375,1745.075,8000.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,40804.927753509604
4237,78.87014446153844,32760.99007936508,4664.021739130434,56911.95125,1695.5,8000.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,58223.90336640419
4238,78.87014446153844,38378.329365079364,5344.157608695651,44493.44375,1640.1749999999995,8000.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,69478.3840342825
4239,78.87014446153844,42060.38293650794,9325.516304347824,33668.677499999976,1644.575,8000.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,78183.30627164221
4240,78.87014446153844,46868.79761904762,13338.260869565214,20944.493749999998,1707.8999999999999,8000.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,81241.05383188975
4241,104.21153846153845,46282.34325396825,14439.864130434784,11539.533749999999,1756.2749999999999,8000.0,-0.0,-0.0,0.0,3518.9628311835404,-0.0,-0.0,-0.0,-0.0,81241.05383188975
4242,104.21153846153845,44510.56746031745,15978.994565217392,4203.41125,1906.925,8000.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,72227.3613239505
4243,104.21153846153845,42096.79960317459,17865.978260869564,448.38250000000005,1918.0249999999999,8000.0,-0.0,-0.0,0.0,1151.6655722883079,-0.0,-0.0,-0.0,-0.0,64112.93669170518
4244,104.21153846153845,41298.371031746035,18439.402173913044,-0.0,1896.2499999999998,8000.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,57354.88167982786
4245,104.21153846153845,40808.93650793651,18493.369565217392,-0.0,1849.8999999999999,8000.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,54233.9335062623
4246,96.03213784615383,39852.70238095238,20727.391304347828,-0.0,1871.325,8000.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56163.726348492986
4247,96.03213784615383,39863.015873015866,19391.08695652174,-0.0,1801.7249999999997,8000.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,58765.33811409876
4248,96.03213784615383,39663.63690476191,17953.20652173913,-0.0,1785.35,8000.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,59958.28096710611
4249,104.21153846153845,38108.94642857142,17027.201086956524,-0.0,1775.725,8000.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,58607.33931542163
4250,104.21153846153845,36653.6488095238,17311.304347826088,72.9925,1787.25,8000.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,55825.37292277102
4251,104.21153846153845,35920.706349206346,16294.891304347828,1157.2375,1814.2,8000.0,-0.0,-0.0,0.0,6663.112197695169,-0.0,-0.0,-0.0,-0.0,55825.37292277102
4252,104.21153846153845,35597.42857142857,14690.298913043474,6594.2112499999785,1797.5,8000.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,43742.28836629678
4253,104.21153846153845,36220.892857142855,11352.635869565218,15984.175,1896.925,8000.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,31241.05383188974
4254,104.21153846153845,36816.930555555555,8652.798913043478,26706.49375,1904.6499999999999,8000.0,-0.0,-0.0,0.0,6496.621393226043,-0.0,-0.0,-0.0,-0.0,31241.05383188974
4255,78.87014446153844,36438.206349206346,10520.054347826084,36153.97,1894.4249999999995,8000.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,35676.10785795694
4256,78.87014446153844,35375.140873015866,8750.46195652174,42443.95625,1866.35,8000.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,41433.276604095474
4257,78.87014446153844,34308.92658730158,9780.896739130434,45338.93125,1897.1,8000.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,46940.77144933745
4258,78.87014446153844,33612.8115079365,8727.961956521738,45809.13625,1809.8,8000.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,53551.54513568105
4259,78.87014446153844,30391.03174603174,8564.347826086956,49524.604999999996,1955.375,8000.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,63656.69674236724
4260,78.87014446153844,26044.990079365078,9022.255434782608,51932.551250000004,1850.25,8000.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,75769.19284093576
4261,78.87014446153844,26179.293650793647,11037.798913043478,50961.235,1815.95,8000.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,88657.54556742795
4262,78.87014446153844,25618.349206349198,11265.978260869566,45981.5125,1855.7,8000.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,98271.43049740075
